2.715146;0.013064
2.715146;0.023067
2.715146;0.033069
2.715146;0.043072
2.715146;0.053073
2.715146;0.063075
2.715146;0.073076
2.725884;0.083079
2.738156;0.093080
2.748894;0.103082
2.759631;0.113083
2.767301;0.123083
2.705942;0.133084
2.718214;0.143085
2.730486;0.153090
2.742758;0.163090
2.755030;0.173094
2.764233;0.183095
2.774971;0.193096
2.784175;0.203098
2.794913;0.213099
2.730486;0.223101
2.738156;0.233102
2.745826;0.243105
2.753496;0.253105
2.764233;0.263107
2.774971;0.273108
2.782641;0.283109
2.791845;0.293111
2.801049;0.303113
2.810253;0.313114
2.748894;0.323115
2.761165;0.333116
2.776505;0.343118
2.787243;0.353119
2.796447;0.363121
2.805651;0.373122
2.814855;0.383123
2.824059;0.393125
2.834797;0.403126
2.845534;0.413131
2.781107;0.423132
2.793379;0.433132
2.804117;0.443134
2.814855;0.453135
2.824059;0.463139
2.831729;0.473140
2.840933;0.483141
2.850136;0.493142
2.859340;0.503144
2.868544;0.513147
2.804117;0.523148
2.814855;0.533152
2.830195;0.543154
2.847068;0.553155
2.865476;0.563156
2.882350;0.573157
2.822525;0.583157
2.834797;0.593158
2.844001;0.603159
2.857806;0.613161
2.870078;0.623162
2.877748;0.633167
2.883884;0.643168
2.894622;0.653169
2.906894;0.663170
2.917632;0.673171
2.853204;0.683172
2.862408;0.693173
2.871612;0.703174
2.879282;0.713176
2.885418;0.723177
2.890020;0.733178
2.897690;0.743179
2.906894;0.753182
2.911496;0.763185
2.919166;0.773185
2.925302;0.783186
2.934505;0.793190
2.943709;0.803191
2.879282;0.813192
2.888486;0.823194
2.897690;0.833195
2.908428;0.843197
2.923768;0.853198
2.937573;0.863201
2.948311;0.873203
2.959049;0.883204
2.896156;0.893206
2.908428;0.903207
2.923768;0.913208
2.937573;0.923210
2.942175;0.933211
2.954447;0.943211
2.966719;0.953213
2.975923;0.963214
2.983593;0.973215
2.922234;0.983217
2.936039;0.993218
2.949845;1.003220
2.963651;1.013221
2.974389;1.023222
2.986661;1.033223
2.997399;1.043224
3.006603;1.053226
3.017340;1.063227
2.957515;1.073228
2.968253;1.083230
2.982059;1.093231
2.995865;1.103234
3.008137;1.113238
3.023476;1.123242
3.035748;1.133242
2.974389;1.143246
2.986661;1.153250
2.998933;1.163254
3.000467;1.164243
3.012738;1.173242
3.026544;1.183246
3.038816;1.193250
3.052622;1.203254
