8162;0.793279
8476;1.283419
8480;1.293421
8487;1.303425
8496;1.313428
8504;1.323432
8510;1.333435
8516;1.343439
8522;1.353442
8529;1.363446
8535;1.373446
8541;1.383450
8548;1.393453
8558;1.403454
8567;1.413457
8574;1.423457
8580;1.433461
8588;1.443464
8595;1.453467
8601;1.463469
8608;1.473472
8617;1.483475
8626;1.493479
8635;1.503479
8645;1.513483
8654;1.523486
8663;1.533489
8667;1.543493
8671;1.553497
8677;1.563500
8685;1.573500
8692;1.583504
8699;1.593507
8707;1.603508
8716;1.613511
8725;1.623511
8733;1.633512
8742;1.643515
8750;1.653518
8759;1.663522
8767;1.673526
8775;1.683526
8785;1.693529
8794;1.703533
8801;1.713537
8808;1.723537
8817;1.733540
8826;1.743543
8834;1.753547
8842;1.763551
8851;1.773552
8860;1.783554
8870;1.793558
8879;1.803559
8887;1.813562
8892;1.823565
8897;1.833569
8904;1.843569
8912;1.853573
8920;1.863576
8928;1.873576
8938;1.883580
8947;1.893584
8956;1.903584
8964;1.913587
8973;1.923591
8983;1.933594
8993;1.943595
9002;1.953598
9010;1.963601
9018;1.973602
9025;1.983606
9033;1.993609
9040;2.003610
9047;2.013613
9053;2.023614
9059;2.033617
9064;2.043620
9070;2.053624
9077;2.063624
9085;2.073628
9094;2.083631
9101;2.093634
9109;2.103635
9120;2.113635
9129;2.123638
9138;2.133641
9147;2.143643
9155;2.153646
9161;2.163649
9166;2.173652
9172;2.183656
9177;2.193658
9178;2.203658
9178;2.213660
9182;2.223663
9188;2.233664
9195;2.243668
9202;2.253671
9210;2.263674
9216;2.273678
9223;2.283679
9230;2.293681
9235;2.303682
9241;2.313686
9245;2.323686
9250;2.333690
9252;2.343692
9257;2.353696
9262;2.363700
9269;2.373701
9276;2.383703
9285;2.393707
9292;2.403708
9298;2.413711
9305;2.423715
9312;2.433718
9319;2.443721
9326;2.453723
9331;2.463725
9337;2.473728
9344;2.483729
9356;2.493733
9367;2.503737
9376;2.513740
9384;2.523743
9390;2.533746
9397;2.543748
9406;2.553750
9415;2.563750
9424;2.573751
9431;2.583755
9438;2.593758
9445;2.603762
9452;2.613765
9460;2.623766
9469;2.633769
9478;2.643772
9485;2.653772
9491;2.663773
9498;2.673777
9504;2.683780
9509;2.693783
9513;2.703787
9516;2.713788
9520;2.723790
9526;2.733794
9533;2.743795
9539;2.753798
9542;2.763802
9548;2.773805
9554;2.783808
9560;2.793810
9567;2.803810
9574;2.813812
9582;2.823815
9589;2.833817
9595;2.843820
9602;2.853824
9609;2.863827
9613;2.873830
9619;2.883831
9624;2.893834
9630;2.903838
9637;2.913841
9644;2.923845
9650;2.933849
9657;2.943852
9665;2.953855
9672;2.963855
9679;2.973857
9687;2.983859
9695;2.993863
9703;3.003864
9712;3.013867
9721;3.023870
9728;3.033874
9735;3.043877
9741;3.053878
9750;3.063881
9756;3.073885
9765;3.083888
9773;3.093889
9783;3.103889
9791;3.113892
9798;3.123896
9806;3.133898
9814;3.143900
9820;3.153903
9827;3.163906
9834;3.173907
9842;3.183910
9849;3.193914
9858;3.203914
9866;3.213917
9875;3.223918
9884;3.233921
9894;3.243925
9903;3.253928
9909;3.263932
9917;3.273935
9925;3.283936
9934;3.293939
9942;3.303943
9951;3.313945
9960;3.323946
9968;3.333950
9976;3.343950
9986;3.353954
9995;3.363957
10003;3.373961
10011;3.383964
10018;3.393967
10024;3.403968
10030;3.413971
10036;3.423972
10044;3.433976
10053;3.443979
10061;3.453983
10067;3.463986
10075;3.473987
10082;3.483987
10089;3.493990
10096;3.503991
10105;3.513991
10112;3.523994
10117;3.533997
10119;3.544003
10124;3.554004
10130;3.564006
10138;3.574007
10144;3.584011
10151;3.594014
10155;3.604015
10160;3.614018
10166;3.624022
10173;3.634025
10181;3.644029
10189;3.654030
10196;3.664032
10202;3.674036
10209;3.684036
10215;3.694040
10222;3.704041
10230;3.714043
10238;3.724047
10245;3.734048
10252;3.744052
10258;3.754054
10266;3.764054
10274;3.774058
10281;3.784062
10286;3.794065
